#phrog,mean_vector_sim,sd_vector_sim,num_sequences
phrog_26257,0.9755462,0.017291546,3
phrog_30435,1.0,0.0,2
phrog_27149,0.9997609,4.930229e-05,3
phrog_38069,0.86959845,0.0,2
phrog_1584,0.97965795,0.022635784,94
phrog_20626,0.9778688,0.015422626,4
phrog_20140,0.9999998,0.0,4
phrog_30353,0.9906249,0.0,2
phrog_19919,0.92014,0.06692426,4
phrog_10083,0.9795545,0.01769145,10
phrog_17934,0.91320074,0.04844539,5
phrog_29602,0.9936663,0.0,2
phrog_7693,0.9826012,0.026629347,15
phrog_26531,0.99928856,0.00050303666,3
phrog_9866,0.9800454,0.024658076,11
phrog_36722,1.0000002,0.0,2
phrog_33882,1.0,0.0,2
phrog_22757,0.9318548,0.03011533,3
phrog_25038,0.94916743,0.027162435,3
phrog_12694,0.93310326,0.046513997,8
phrog_32544,0.9176403,0.0,2
phrog_2933,0.98703545,0.03320623,49
phrog_5084,0.87707794,0.08834861,26
phrog_652,0.87385863,0.08296821,216
phrog_24326,0.91036814,0.05094325,3
phrog_34135,0.98404163,0.0,2
phrog_23449,0.9711501,0.018980587,3
phrog_37414,0.89897573,0.0,2
phrog_7863,0.992701,0.0065990067,15
phrog_20168,0.94980645,0.031970356,4
phrog_38727,0.95490044,0.0,2
phrog_19931,0.98655105,0.009509805,4
phrog_27607,0.9999998,8.4293696e-08,3
phrog_28534,0.9999999,0.0,2
phrog_9696,0.7993588,0.11871568,11
phrog_26519,0.9487595,0.03623266,3
phrog_31065,0.9999999,0.0,2
phrog_8588,0.92771196,0.046381224,13
phrog_21276,0.9157295,0.02118885,4
phrog_35203,1.0000001,0.0,2
phrog_25010,0.92679447,0.0009712936,3
phrog_33672,0.99653506,0.0,2
phrog_23461,1.0,6.8825514e-08,3
phrog_12864,0.7833829,0.08145662,8
phrog_23307,1.0000002,6.8825514e-08,3
phrog_33114,0.9844604,0.0,2
phrog_24468,0.9999998,4.866699e-08,3
phrog_25776,0.92391557,0.010906115,3
phrog_22019,0.97851926,0.0035836496,3
phrog_35565,0.9996919,0.0,2
phrog_5912,0.9699162,0.036231827,21
phrog_10915,0.9485444,0.028815975,9
phrog_21510,0.8448696,0.095364235,4
phrog_31703,0.9999997,0.0,2
phrog_27161,0.9946106,0.0038108055,3
phrog_28252,0.89805496,0.0,2
phrog_37372,0.92767256,0.0,2
phrog_18391,0.9999999,5.9604645e-08,5
phrog_38041,0.9831187,0.0,2
phrog_36078,1.0000002,0.0,2
phrog_10901,0.9661204,0.03387937,9
phrog_21504,0.9027214,0.031799044,4
phrog_29158,0.8666856,0.0,2
phrog_31717,0.6998328,0.0,2
phrog_27175,0.99332094,0.004425354,3
phrog_30409,1.0000002,0.0,2
phrog_28246,0.99999994,0.0,2
phrog_18385,0.9924785,0.005310964,5
phrog_37366,0.9999999,0.0,2
phrog_38055,0.9951719,0.0,2
phrog_23313,0.98087364,0.013241849,3
phrog_15879,0.9931361,0.009706784,6
phrog_33100,0.9670035,0.0,2
phrog_108,0.90205985,0.0950182,847
phrog_25762,1.0000001,0.0,3
phrog_5906,0.97615993,0.0124063585,21
phrog_35571,0.95446616,0.0,2
phrog_35217,0.91742796,0.0,2
phrog_32578,0.99471766,0.0,2
phrog_25004,0.7745846,0.15939249,3
phrog_33666,1.0,0.0,2
phrog_23475,0.9871618,0.009000192,3
phrog_34109,0.93365604,0.0,2
phrog_12870,0.95925725,0.067906395,8
phrog_7877,0.9884279,0.008562634,15
phrog_37400,0.9975614,0.0,2
phrog_38733,1.0,0.0,2
phrog_27613,0.9647787,0.024278227,3
phrog_19925,0.92675424,0.04225078,4
phrog_9682,0.96764123,0.02485777,11
phrog_28520,0.9999997,0.0,2
phrog_17908,0.9999695,2.4815541e-05,5
phrog_31071,0.99472237,0.0,2
phrog_21262,1.0000001,1.1920929e-07,4
phrog_8577,0.8462233,0.07697902,13
phrog_7644,0.84825134,0.15957071,15
phrog_21289,0.9363025,0.03922562,4
phrog_16425,0.9946195,0.0028156391,6
phrog_27820,0.99999976,3.4412757e-08,3
phrog_19716,0.99999994,0.0,4
phrog_1235,0.94159174,0.06628765,122
phrog_20197,0.9014766,0.09852332,4
phrog_18408,0.9293396,0.044880882,5
phrog_9669,0.7878402,0.17532432,11
phrog_30384,1.0000001,0.0,2
phrog_10054,0.9802304,0.010149503,10
phrog_5053,0.97625715,0.049322773,26
phrog_685,0.93827665,0.035043295,207
phrog_22958,0.85504323,0.07092064,3
phrog_14232,0.9668902,0.026138913,7
phrog_3422,0.9956187,0.019592423,42
phrog_22780,0.9440195,0.03958408,3
phrog_33855,0.951937,0.0,2
phrog_12643,0.9842204,0.013124724,8
phrog_32593,1.0000002,0.0,2
phrog_25789,0.8966736,0.061062645,3
phrog_12125,0.99923706,0.0013212066,8
phrog_3344,0.98878735,0.029601384,43
phrog_34684,0.97508734,0.0,2
phrog_25951,0.974549,0.0010934016,3
phrog_14554,0.9953982,0.0035578294,7
phrog_5735,0.8461872,0.14392734,22
phrog_24497,1.0,6.8825514e-08,3
phrog_15892,0.96654224,0.025554022,6
phrog_10732,0.965114,0.022427922,10
phrog_1553,0.93436366,0.077038094,96
phrog_31924,0.8629991,0.0,2
phrog_16343,0.94386786,0.051849924,6
phrog_36093,0.9944748,0.0,2
phrog_19070,0.9876642,0.012335956,4
phrog_8211,0.9895554,0.007635453,14
phrog_20829,0.9537013,0.044838674,4
phrog_7122,0.9249256,0.045485906,17
phrog_26280,0.960412,0.02799329,3
phrog_6228,0.82068694,0.11792251,19
phrog_10726,0.9188763,0.04325585,10
phrog_31930,0.99767435,0.0,2
phrog_17049,0.9542484,0.039006796,5
phrog_1547,0.940987,0.07015245,97
phrog_37399,0.8942217,0.0,2
phrog_16357,0.9648641,0.033105288,6
phrog_19064,0.9244857,0.075514525,4
phrog_36087,0.9536369,0.0,2
phrog_8205,0.9855937,0.015142095,14
phrog_26294,0.926338,0.05208686,3
phrog_11438,1.0000005,1.3179083e-07,9
phrog_7136,0.9645611,0.043103088,16
phrog_12131,1.0,5.40213e-08,8
phrog_34848,0.9671051,0.0,2
phrog_3350,0.8902744,0.13531296,43
phrog_25945,0.9138982,0.060451485,3
phrog_34690,0.9999997,0.0,2
phrog_14540,0.9842023,0.00933832,7
phrog_24483,0.9846697,0.0020821916,3
phrog_5721,0.98783493,0.008763466,22
phrog_15886,0.99940366,0.000482134,6
phrog_691,0.90577775,0.06755364,205
phrog_5047,0.9546244,0.03518669,26
phrog_13549,0.82221615,0.11577094,7
phrog_33699,0.95429724,0.0,2
phrog_14226,0.9926548,0.0054428526,7
phrog_2728,0.99244505,0.024629153,52
phrog_849,0.78971106,0.14534122,170
phrog_33841,0.9681088,0.0,2
phrog_22794,0.8963193,0.0719464,3
phrog_3436,0.9548225,0.027081236,42
phrog_15138,0.93277204,0.059976727,6
phrog_12657,0.87893146,0.11270777,8
phrog_4359,0.9605439,0.0252218,31
phrog_32587,1.0000001,0.0,2
phrog_8563,0.92576844,0.03440753,13
phrog_7650,0.9435561,0.03635471,15
phrog_16431,0.8958787,0.09033668,6
phrog_19702,0.945069,0.032326084,4
phrog_27834,0.9895571,0.0073839594,3
phrog_20183,0.8982034,0.06595709,4
phrog_1221,0.8597257,0.097707555,123
phrog_29819,0.89463264,0.0,2
phrog_7888,0.99990135,0.00016384064,15
phrog_30390,0.8969982,0.0,2
phrog_10040,0.88929385,0.059715472,10
phrog_36939,0.99384034,0.0,2
phrog_22964,0.92158777,0.020651592,3
phrog_13561,0.70902836,0.20677432,7
phrog_2700,0.8400693,0.11039093,52
phrog_15110,0.99735266,0.0019961244,6
phrog_33869,0.9941181,0.0,2
phrog_861,0.9003052,0.10389321,167
phrog_4371,0.88178706,0.091976576,31
phrog_11376,0.9223498,0.035605427,9
phrog_7678,0.84510285,0.22800308,15
phrog_16419,0.9760362,0.019608056,6
phrog_18434,0.99636537,0.0044514528,5
phrog_17707,1.0000002,0.0,5
phrog_1209,0.9532196,0.03774949,125
phrog_29831,1.0000001,0.0,2
phrog_36911,0.9975519,0.0,2
phrog_6566,0.92808026,0.054840777,18
phrog_10068,0.8597508,0.07031815,10
phrog_9655,0.8356288,0.09566,11
phrog_6200,0.8595364,0.11669966,20
phrog_9133,0.67568344,0.21105495,12
phrog_28291,0.93762845,0.0,2
phrog_18352,0.9425622,0.024970772,5
phrog_38082,1.0000004,0.0,2
phrog_17061,0.9515198,0.018498737,5
phrog_31918,0.96262544,0.0,2
phrog_11410,0.9547626,0.04360163,9
phrog_20815,0.98388726,0.013566605,4
phrog_34860,0.882761,0.0,2
phrog_12119,0.9216245,0.052342452,8
phrog_4417,0.96561134,0.019695057,31
phrog_3378,0.9622837,0.115841955,42
phrog_15676,1.0,8.4293696e-08,6
phrog_14568,0.9415982,0.05176374,7
phrog_2066,0.9049824,0.07235922,73
phrog_5709,0.94124347,0.06538619,22
phrog_13207,1.0000002,0.0,7
phrog_4403,0.99728245,0.0032204331,31
phrog_34874,0.9676496,0.0,2
phrog_15662,0.8831579,0.09133757,6
phrog_2072,0.7550593,0.18324973,73
phrog_25979,0.94886374,0.0057564927,3
phrog_13213,0.9601753,0.019191429,7
phrog_6214,0.9395502,0.026978955,20
phrog_28285,0.98877233,0.0,2
phrog_9127,0.9669563,0.049759712,12
phrog_18346,0.92972594,0.034655053,5
phrog_17075,0.9770454,0.015253661,5
phrog_38096,1.0,0.0,2
phrog_19058,0.9989583,0.0006395852,4
phrog_11404,0.99796486,0.0014182624,9
phrog_8239,0.969128,0.032661054,14
phrog_20801,0.9644296,0.02608221,4
phrog_11362,0.9483845,0.046737514,9
phrog_27808,0.9925392,0.0017230295,3
phrog_9899,0.96120745,0.031934984,11
phrog_18420,0.99374074,0.0053237244,5
phrog_29825,1.0,0.0,2
phrog_17713,0.9999999,1.1920929e-07,5
phrog_6572,0.69573706,0.30301347,18
phrog_36905,0.9923748,0.0,2
phrog_9641,0.9135533,0.07625839,11
phrog_22970,0.7008822,0.18925606,3
phrog_13575,0.9687829,0.023431335,7
phrog_2714,0.95746464,0.043526016,52
phrog_15104,0.99681765,0.00450057,6
phrog_875,0.96417135,0.034758784,164
phrog_4365,0.92072666,0.061739992,31
phrog_3185,0.9391651,0.03285693,45
phrog_22227,0.9892671,0.0010234473,3
phrog_32034,0.9999998,0.0,2
phrog_25548,0.99119425,0.005897389,3
phrog_24656,0.9822578,0.010768206,3
phrog_322,0.92343587,0.055434283,379
phrog_35983,0.9941306,0.0,2
phrog_23139,1.0,0.0,3
phrog_14795,0.98265773,0.02452566,6
phrog_34445,1.0000005,0.0,2
phrog_4832,0.8995179,0.08894456,28
phrog_11835,0.967357,0.016339729,8
phrog_1792,0.93070745,0.082631625,84
phrog_20430,0.8745869,0.045695677,4
phrog_30623,0.99999976,0.0,2
phrog_26041,0.96945685,0.0055790734,3
phrog_29372,0.99405825,0.0,2
phrog_36252,0.97379947,0.0,2
phrog_16182,1.0,3.0779706e-08,6
phrog_36534,0.9878137,0.0,2
phrog_6943,0.98584265,0.013234114,17
phrog_21048,1.0000001,1.1920929e-07,4
phrog_7485,0.8805352,0.07393602,16
phrog_18811,0.9961674,0.0033813159,4
phrog_26727,0.9682884,0.022423444,3
phrog_29414,1.0,0.0,2
phrog_27439,0.9927276,0.0046333754,3
phrog_10295,0.9705136,0.025921576,10
phrog_30145,1.0,0.0,2
phrog_38519,0.96169233,0.0,2
phrog_20356,0.97531724,0.02468291,4
phrog_34323,1.0000001,0.0,2
phrog_5292,0.8405349,0.10190906,24
phrog_444,0.9260149,0.05341201,294
phrog_24130,0.9385488,0.041964795,3
phrog_32752,1.0,0.0,2
phrog_23887,0.99754596,0.0017352138,3
phrog_12482,0.9818607,0.023967542,8
phrog_22541,0.94611174,0.010671101,3
phrog_13944,1.0000001,0.0,7
phrog_34337,0.97222394,0.0,2
phrog_33458,0.9917503,0.0,2
phrog_24124,0.8587828,0.069749884,3
phrog_450,0.90558577,0.07141142,291
phrog_13788,0.94652796,0.04101416,7
phrog_5286,0.9922273,0.025078572,24
phrog_23893,0.8431695,0.107652694,3
phrog_32746,0.9999998,0.0,2
phrog_4198,0.9496477,0.06949467,33
phrog_12496,0.96340567,0.024450615,8
phrog_22555,0.9565219,0.008667156,3
phrog_35029,0.98247534,0.0,2
phrog_13950,0.95992905,0.037043914,7
phrog_6957,0.963678,0.042253226,17
phrog_36520,0.91751486,0.0,2
phrog_26733,0.9999998,5.9604645e-08,3
phrog_18805,0.94683576,0.029991709,4
phrog_7491,0.96246594,0.029734407,16
phrog_29400,0.97430235,0.0,2
phrog_10281,0.9986174,0.0011824118,10
phrog_16828,0.96494865,0.02439667,5
phrog_30151,0.9598148,0.0,2
phrog_20342,0.8740869,0.04190024,4
phrog_37158,0.99999976,0.0,2
phrog_11821,0.98784506,0.016815344,8
phrog_20424,0.9478853,0.03757793,4
phrog_1786,0.98643255,0.016851993,85
phrog_17288,0.92984563,0.03131532,5
phrog_28078,0.9481231,0.0,2
phrog_30637,0.8898365,0.0,2
phrog_26055,0.9400968,0.023020476,3
phrog_31529,0.8697951,0.0,2
phrog_29366,0.9999999,0.0,2
phrog_36246,0.98916394,0.0,2
phrog_16196,0.8852189,0.09297453,6
phrog_22233,0.95071524,0.018135073,3
phrog_3191,1.0,1.0608416e-07,45
phrog_14959,0.9766456,0.014705118,6
phrog_32020,0.99999964,0.0,2
phrog_35997,0.97871876,0.0,2
phrog_336,0.8656457,0.09767876,368
phrog_24642,0.9713967,0.019133726,3
phrog_14781,0.99239165,0.010760202,6
phrog_4826,0.89595145,0.084059045,28
phrog_34451,0.9999999,0.0,2
phrog_38243,1.0000001,0.0,2
phrog_11809,0.9954804,0.0042217392,9
phrog_37170,0.9948648,0.0,2
phrog_18193,0.9991188,0.0007194246,5
phrog_28050,0.9354727,0.0,2
phrog_27363,0.9477637,0.03415956,3
phrog_1976,0.9090203,0.069120206,77
phrog_31501,0.7456046,0.0,2
phrog_21712,0.98238033,0.01761964,4
phrog_35767,0.9999999,0.0,2
phrog_25574,0.99196917,0.00085186993,3
phrog_32008,1.0000001,0.0,2
phrog_14971,0.88703793,0.068048164,6
phrog_33316,0.9915372,0.0,2
phrog_34479,0.968321,0.0,2
phrog_23105,0.9822944,0.012037707,3
phrog_23663,0.9185832,0.027867148,3
phrog_478,0.885003,0.071641915,282
phrog_3807,0.90947545,0.10195172,37
phrog_33470,0.99999976,0.0,2
phrog_25212,0.8799494,0.03812519,3
phrog_13978,0.9544581,0.026232222,7
phrog_35001,0.88258326,0.0,2
phrog_21074,0.99760675,0.0018362638,4
phrog_36508,0.99185824,0.0,2
phrog_29428,0.9955281,0.0,2
phrog_31267,0.8600979,0.0,2
phrog_30179,1.0000002,0.0,2
phrog_9494,0.792492,0.17033993,11
phrog_28736,0.9571876,0.0,2
phrog_16800,0.7912246,0.07106982,5
phrog_27405,0.88840276,0.021283895,3
phrog_38525,0.84003454,0.0,2
phrog_8952,0.7581936,0.12184186,12
phrog_37616,0.8631442,0.0,2
phrog_21060,0.981713,0.012928432,4
phrog_31273,0.9529503,0.0,2
phrog_18839,0.94818574,0.034985267,4
phrog_16814,0.8698618,0.10473215,5
phrog_28722,0.9974185,0.0,2
phrog_9480,0.9134238,0.069132484,11
phrog_27411,0.8686776,0.07187756,3
phrog_8946,0.976667,0.022523668,12
phrog_38531,0.99999994,0.0,2
phrog_37602,0.88534975,0.0,2
phrog_23677,0.9987071,0.00027476685,3
phrog_24118,0.8189967,0.09119953,3
phrog_33464,0.9948639,0.0,2
phrog_3813,0.9669237,0.017871706,37
phrog_25206,1.0,6.8825514e-08,3
phrog_35015,0.99635065,0.0,2
phrog_22569,0.9156448,0.04360696,3
phrog_35773,0.99157196,0.0,2
phrog_25560,1.0000001,0.0,3
phrog_14965,0.9499575,0.032693543,6
phrog_33302,0.99889064,0.0,2
phrog_23111,1.0,6.8825514e-08,3
phrog_20418,0.9122052,0.053755682,4
phrog_38257,0.99999994,0.0,2
phrog_18187,0.89516366,0.047361743,5
phrog_37164,1.0000001,0.0,2
phrog_28044,1.0000001,0.0,2
phrog_27377,0.95881724,0.029120466,3
phrog_31515,0.9497272,0.0,2
phrog_1962,0.97222686,0.042506736,78
phrog_26069,0.9561307,0.03101994,3
phrog_21706,0.95981425,0.019412229,4
phrog_19299,0.9984105,0.0008226522,4
phrog_26082,0.9690588,0.020712258,3
phrog_7320,0.7937346,0.25941432,16
phrog_8013,0.91253537,0.060714427,14
phrog_1989,0.87477607,0.09329636,76
phrog_36291,0.94072163,0.0,2
phrog_19272,0.81717175,0.07913832,4
phrog_16141,0.78746927,0.08697251,6
phrog_30838,0.9750786,0.0,2
phrog_38,0.7917203,0.13173857,1538
phrog_1751,0.99268717,0.006856709,86
phrog_10530,0.96389323,0.01738806,10
phrog_21935,1.0000001,1.1920929e-07,4
phrog_24695,0.96694,0.023376552,3
phrog_35940,1.0,0.0,2
phrog_13039,0.89107597,0.17554604,8
phrog_5537,0.9732805,0.023040371,23
phrog_2258,0.9219846,0.057282202,66
phrog_14756,0.9350703,0.03497967,6
phrog_34486,0.9611794,0.0,2
phrog_15448,0.9473502,0.04216487,6
phrog_3146,0.92826813,0.057742648,46
phrog_35798,0.9046961,0.0,2
phrog_4629,0.94007605,0.047981497,29
phrog_12327,0.99494034,0.0042920774,8
phrog_32791,0.96041894,0.0,2
phrog_23844,0.99999976,1.1413421e-07,3
phrog_12441,0.98235613,0.020953078,8
phrog_22582,0.945762,0.038352087,3
phrog_3620,0.9898549,0.009322399,40
phrog_13987,0.9556158,0.025909426,7
phrog_14030,0.85882187,0.07678734,7
phrog_32949,0.8392588,0.0,2
phrog_487,0.8746809,0.13542734,277
phrog_5251,0.96793294,0.028016321,25
phrog_10256,0.99999994,0.0,10
phrog_6758,0.8971386,0.072889976,18
phrog_30186,0.99054927,0.0,2
phrog_20395,0.9779288,0.01657066,4
phrog_1037,0.91213167,0.04427775,143
phrog_17539,0.9216609,0.02778383,5
phrog_6980,0.97539747,0.013805608,17
phrog_19514,0.9301054,0.036170043,4
phrog_16627,0.9388355,0.050477166,5
phrog_28911,0.983868,0.0,2
phrog_37831,0.94796574,0.0,2
phrog_7446,0.9922971,0.008039463,16
phrog_11148,0.99044716,0.014183743,9
phrog_8775,0.90173566,0.077485576,13
phrog_31298,0.93422455,0.0,2
phrog_10242,0.9597551,0.01898982,10
phrog_30192,0.8863681,0.0,2
phrog_26928,0.97642016,0.015571684,3
phrog_1023,0.97425765,0.01763403,145
phrog_20381,0.7279875,0.14251389,4
phrog_19500,0.9381725,0.061827604,4
phrog_6994,0.8636354,0.108921595,17
phrog_28905,1.0000004,0.0,2
phrog_16633,0.99752617,0.0020197749,5
phrog_7452,0.9906116,0.023017064,16
phrog_37825,0.9892219,0.0,2
phrog_8761,0.95513576,0.03865635,13
phrog_23850,0.9658609,0.001807167,3
phrog_32785,0.9022822,0.0,2
phrog_12455,0.96122265,0.026771268,8
phrog_3634,0.9618265,0.030888088,39
phrog_22596,0.9903794,0.0031648153,3
phrog_13993,0.9157025,0.06317456,7
phrog_23688,0.9890475,0.0070813606,3
phrog_14024,0.9587335,0.016771795,7
phrog_5245,0.92006594,0.052540224,25
phrog_493,0.91602826,0.057391074,276
phrog_5523,0.9600552,0.036091182,23
phrog_35954,0.98137206,0.0,2
phrog_24681,0.89611197,0.030372493,3
phrog_14742,0.9712035,0.01350514,6
phrog_34492,0.99097407,0.0,2
phrog_3152,0.9989003,0.0035160934,46
phrog_24859,1.0000002,0.0,3
phrog_12333,0.94711334,0.048860554,8
phrog_7334,0.9798621,0.021231174,16
phrog_26096,0.903624,0.018855823,3
phrog_8007,0.9126904,0.03674313,14
phrog_19266,0.90441865,0.04766686,4
phrog_36285,0.9999998,0.0,2
phrog_16155,0.92920154,0.07361902,6
phrog_18178,0.9022465,0.07510936,5
phrog_1745,0.9220332,0.05645449,86
phrog_27388,0.9640005,0.025455305,3
phrog_10524,0.98776525,0.014198071,10
phrog_21921,0.89769036,0.058597233,4
phrog_9319,0.99878657,0.0014585973,12
phrog_13005,0.96179485,0.020403339,8
phrog_2264,0.8954436,0.060015045,66
phrog_24871,0.9994524,0.00038728738,3
phrog_15474,0.9053348,0.06745527,6
phrog_4615,0.93572456,0.03945464,29
phrog_11612,0.9068496,0.05086784,9
phrog_30804,1.0000001,0.0,2
phrog_38280,0.9932777,0.0,2
phrog_17263,0.9645689,0.022821767,5
phrog_18150,0.99866265,0.0010917442,5
phrog_28093,0.99999994,0.0,2
phrog_21909,0.8432495,0.10260063,4
phrog_9331,0.926684,0.10927506,12
phrog_6002,0.9885284,0.0055368524,21
phrog_9457,0.9723672,0.021837344,11
phrog_6764,0.9643152,0.056304768,17
phrog_8991,0.998164,0.0020497076,12
phrog_17505,0.9321302,0.04982413,5
phrog_26900,0.9841903,0.011092098,3
phrog_18636,0.98842716,0.008060018,5
phrog_19528,0.99048567,0.0050056996,4
phrog_8749,0.9654263,0.041719843,13
phrog_11174,0.9999999,4.866699e-08,9
phrog_4173,0.9786548,0.0368768,33
phrog_23878,0.98382616,0.009144798,3
phrog_15312,0.9713522,0.013928083,6
phrog_2502,0.92197967,0.051921215,58
phrog_32975,0.9999999,0.0,2
phrog_13763,0.9999891,1.165603e-05,7
phrog_4167,0.99988693,0.00011130019,33
phrog_12469,0.98892194,0.0061187074,8
phrog_15306,0.9159068,0.0820133,6
phrog_3608,0.9965789,0.004608583,40
phrog_32961,0.93612206,0.0,2
phrog_2516,0.89522594,0.07019574,58
phrog_14018,0.9162717,0.058803454,7
phrog_13777,0.9884114,0.008403945,7
phrog_5279,0.90380675,0.06467948,25
phrog_9443,0.99758154,0.004073193,11
phrog_6770,0.9999999,1.1382863e-07,17
phrog_17511,0.95482886,0.02269296,5
phrog_8985,0.84673613,0.05988339,12
phrog_18622,0.9706937,0.035230454,5
phrog_26914,0.9847501,0.0063576004,3
phrog_28939,0.98989075,0.0,2
phrog_11160,0.99106735,0.0077665704,9
phrog_37819,0.9613264,0.0,2
phrog_29399,0.9999998,0.0,2
phrog_7308,0.74338925,0.26018295,16
phrog_11606,0.879385,0.11936255,9
phrog_30810,0.9999997,0.0,2
phrog_16169,0.970247,0.016990058,6
phrog_1779,0.9947511,0.016836064,85
phrog_17277,0.93900883,0.04295899,5
phrog_38294,0.98121375,0.0,2
phrog_10,0.7960223,0.12848336,2870
phrog_18144,0.9406945,0.022154635,5
phrog_9325,0.9460552,0.038744494,12
phrog_28087,0.8559868,0.0,2
phrog_10518,0.9872314,0.007889356,10
phrog_6016,0.87780964,0.049703788,21
phrog_13011,0.96196365,0.040377583,8
phrog_35968,0.91684383,0.0,2
phrog_2270,0.94757956,0.0417648,66
phrog_24865,0.99953383,0.00032958834,3
phrog_15460,0.81880385,0.07964676,6
phrog_4601,0.9719345,0.024110623,29
phrog_11161,0.8885229,0.092780516,9
phrog_37818,0.9999998,0.0,2
phrog_28938,1.0,0.0,2
phrog_26915,0.92658067,0.009637,3
phrog_18623,1.0,0.0,5
phrog_17510,0.97045326,0.036187157,5
phrog_8984,0.973866,0.033809196,12
phrog_6771,0.9681814,0.030394798,17
phrog_9442,0.9644513,0.022608167,11
phrog_5278,0.90636533,0.049622416,25
phrog_13776,0.89488,0.08269762,7
phrog_32960,0.99999994,0.0,2
phrog_14019,0.91758084,0.031642232,7
phrog_2517,0.97660047,0.03478618,58
phrog_3609,0.9569508,0.027847556,40
phrog_15307,0.843851,0.13509135,6
phrog_12468,0.9507793,0.037312668,8
phrog_4166,0.93700296,0.061043117,33
phrog_4600,0.94940966,0.061238095,29
phrog_15461,0.9904525,0.0063971905,6
phrog_24864,1.0000002,6.8825514e-08,3
phrog_2271,0.9652223,0.04726826,66
phrog_13010,0.9919252,0.0035179586,8
phrog_35969,0.9239975,0.0,2
phrog_6017,0.9257263,0.053843744,21
phrog_10519,0.9881337,0.010396959,10
phrog_9324,0.97020805,0.04518133,12
phrog_28086,0.9900508,0.0,2
phrog_18145,0.9765147,0.01766128,5
phrog_11,0.69239825,0.22027637,2533
phrog_38295,0.9857902,0.0,2
phrog_17276,0.9960801,0.004613294,5
phrog_1778,0.9770934,0.03729563,85
phrog_30811,0.99552417,0.0,2
phrog_16168,0.9668896,0.017254913,6
phrog_11607,0.998515,0.0014851027,9
phrog_7309,0.9618705,0.029332254,16
phrog_29398,0.9889017,0.0,2
phrog_6003,0.94992596,0.041119874,21
phrog_28092,0.9970779,0.0,2
phrog_21908,0.9997305,0.00026983026,4
phrog_9330,0.9474974,0.031040285,12
phrog_18151,0.93609846,0.04375646,5
phrog_17262,0.9999999,5.9604645e-08,5
phrog_38281,0.99922204,0.0,2
phrog_30805,1.0000004,0.0,2
phrog_11613,0.96762645,0.027664538,9
phrog_4614,0.8741026,0.09704835,29
phrog_15475,0.98508906,0.011532449,6
phrog_24870,0.96862125,0.002763201,3
phrog_2265,0.9616755,0.032782976,66
phrog_13004,0.94856846,0.021466516,8
phrog_13762,0.96080136,0.033681203,7
phrog_2503,0.95685375,0.050710946,58
phrog_32974,0.9624922,0.0,2
phrog_15313,1.0,8.1435445e-08,6
phrog_23879,0.9975923,0.001702508,3
phrog_4172,0.8930967,0.072897196,33
phrog_11175,0.9999999,7.434005e-08,9
phrog_8748,0.907157,0.05193212,13
phrog_19529,0.9298509,0.06293136,4
phrog_18637,0.8917694,0.0467248,5
phrog_26901,0.9954429,0.0032222671,3
phrog_8990,0.77512443,0.2180706,12
phrog_17504,0.9648798,0.01308826,5
phrog_6765,0.91956544,0.083998874,17
phrog_9456,0.94883376,0.031808574,11
phrog_5244,0.9942625,0.0035574427,25
phrog_492,0.88077855,0.056857277,276
phrog_23689,0.98124677,0.00017048526,3
phrog_14025,0.86683095,0.10141972,7
phrog_13992,0.9424437,0.05711653,7
phrog_3635,0.9965398,0.0052419007,39
phrog_22597,0.99957496,0.00030039463,3
phrog_12454,0.9999998,5.9604645e-08,8
phrog_32784,0.93772167,0.0,2
phrog_23851,0.99717146,0.0006737722,3
phrog_8760,0.8709895,0.09131739,13
phrog_7453,0.98233604,0.013012834,16
phrog_37824,0.9436874,0.0,2
phrog_16632,0.9952291,0.0038955538,5
phrog_28904,0.9017143,0.0,2
phrog_19501,0.9778238,0.0114017995,4
phrog_6995,0.916749,0.06300298,17
phrog_1022,0.8886471,0.06536106,145
phrog_20380,0.89368564,0.07046844,4
phrog_26929,0.99938756,0.00043310103,3
phrog_30193,0.96842563,0.0,2
phrog_10243,0.9513182,0.023051875,10
phrog_21920,0.89749837,0.037907537,4
phrog_9318,0.92557395,0.06481741,12
phrog_27389,0.97022223,0.0055084606,3
